churn_rate,node_count,duration,faulty_rate,object_count,chunk_n,chunk_k,fragment_n,fragment_k,cache_sec,targeted_count,data_lost,targeted,repair,alive_count
4,100000,315360000,0,100,100,100,3,1,4294967295,50,41,150,11996.74000021544,3
4,100000,315360000,0,100,100,100,3,1,4294967295,650,100,1933,12008.800000215704,3
4,100000,315360000,0,100,100,100,3,1,4294967295,600,100,1780,12007.27000021567,3
4,100000,315360000,0,100,100,100,3,1,4294967295,650,100,1936,11999.530000215502,3
4,100000,315360000,0,100,100,100,3,1,4294967295,750,100,2222,12001.010000215534,3
4,100000,315360000,0,100,100,100,3,1,4294967295,700,100,2070,12000.190000215516,3
4,100000,315360000,0,100,100,100,3,1,4294967295,650,100,1933,11999.710000215506,3
4,100000,315360000,0,100,100,100,3,1,4294967295,0,0,0,12007.600000215678,3
4,100000,315360000,0,100,100,100,3,1,4294967295,0,0,0,11977.220000215015,3
4,100000,315360000,0,100,100,100,3,1,4294967295,750,100,2221,12011.150000215755,3
4,100000,315360000,0,100,100,100,3,1,4294967295,350,93,1045,11997.410000215456,3
4,100000,315360000,0,100,100,100,3,1,4294967295,650,100,1928,11985.6900002152,3
4,100000,315360000,0,100,100,100,3,1,4294967295,500,100,1489,11992.11000021534,3
4,100000,315360000,0,100,100,100,3,1,4294967295,600,100,1777,11990.170000215297,3
4,100000,315360000,0,100,100,100,3,1,4294967295,50,41,150,12006.430000215652,3
4,100000,315360000,0,100,100,100,3,1,4294967295,500,99,1484,12010.100000215733,3
4,100000,315360000,0,100,100,100,3,1,4294967295,600,100,1776,11985.610000215198,3
4,100000,315360000,0,100,100,100,3,1,4294967295,100,64,300,12009.620000215722,3
4,100000,315360000,0,100,100,100,3,1,4294967295,800,100,2362,12010.43000021574,3
4,100000,315360000,0,100,100,100,3,1,4294967295,800,100,2368,12004.210000215604,3
4,100000,315360000,0,100,100,100,3,1,4294967295,0,0,0,12003.280000215584,3
4,100000,315360000,0,100,10,8,80,32,0,900,100,51283,802971.75,80
4,100000,315360000,0,100,12,8,80,32,0,50,0,0,963706.5,80
4,100000,315360000,0,100,12,8,80,32,0,600,78,38107,963664.25,77
4,100000,315360000,0,100,10,8,80,32,0,950,100,53190,802893.625,80
4,100000,315360000,0,100,12,8,80,32,0,600,81,38224,963634.375,80
4,100000,315360000,0,100,100,100,3,1,4294967295,900,100,2672,12018.640000215919,3
4,100000,315360000,0,100,100,100,3,1,4294967295,700,99,2076,11977.93000021503,3
4,100000,315360000,0,100,100,100,3,1,4294967295,850,100,2514,12005.450000215631,3
4,100000,315360000,0,100,100,100,3,1,4294967295,100,58,300,11997.110000215449,3
4,100000,315360000,0,100,10,8,80,32,0,350,73,24462,803085.375,80
4,100000,315360000,0,100,10,8,80,32,0,500,94,32967,803023.5,79
4,100000,315360000,0,100,12,8,80,32,0,700,95,43001,963651.125,80
4,100000,315360000,0,100,12,8,80,32,0,700,93,42783,963624,78
4,100000,315360000,0,100,12,8,80,32,0,700,98,42907,963621.625,80
4,100000,315360000,0,100,10,8,80,32,0,950,100,53193,802948.75,80
4,100000,315360000,0,100,10,8,80,32,0,850,100,49555,802955.5,80
4,100000,315360000,0,100,10,8,80,32,0,950,100,53152,802961.75,79
4,100000,315360000,0,100,100,100,3,1,4294967295,650,100,1931,11991.730000215332,3
4,100000,315360000,0,100,10,8,80,32,0,300,57,21322,803130.125,80
4,100000,315360000,0,100,10,8,80,32,0,650,100,40568,803049.375,79
4,100000,315360000,0,100,10,8,80,32,0,500,94,33020,803021.375,80
4,100000,315360000,0,100,10,8,80,32,0,950,100,53237,802928.5,80
4,100000,315360000,0,100,10,8,80,32,0,500,97,32928,803122.375,79
4,100000,315360000,0,100,10,8,80,32,0,850,100,49235,802990,79
4,100000,315360000,0,100,100,100,3,1,4294967295,0,0,0,11993.800000215377,3
4,100000,315360000,0,100,10,8,80,32,0,900,100,51191,802988.5,80
4,100000,315360000,0,100,10,8,80,32,0,900,100,51255,802944,80
4,100000,315360000,0,100,10,8,80,32,0,850,100,49402,802934.125,80
4,100000,315360000,0,100,10,8,80,32,0,650,99,40568,803049.25,80
4,100000,315360000,0,100,10,8,80,32,0,750,100,45032,802979,78
4,100000,315360000,0,100,14,8,80,32,0,500,23,32880,1124355.75,80
4,100000,315360000,0,100,10,8,80,32,0,500,90,33051,803061.75,78
4,100000,315360000,0,100,12,8,80,32,0,0,0,0,963833.875,80
4,100000,315360000,0,100,10,8,80,32,0,950,100,53416,802897.25,79
4,100000,315360000,0,100,12,8,80,32,0,550,73,35602,963659.625,80
4,100000,315360000,0,100,10,8,80,32,0,600,98,38093,803038,80
4,100000,315360000,0,100,14,8,80,32,0,750,69,45128,1124273.375,80
4,100000,315360000,0,100,12,8,80,32,0,550,69,35571,963700.875,78
4,100000,315360000,0,100,12,8,80,32,0,650,87,40617,963691.5,80
4,100000,315360000,0,100,10,8,80,32,0,100,9,7688,803160.125,80
4,100000,315360000,0,100,12,8,80,32,0,350,27,24467,963741.125,80
4,100000,315360000,0,100,10,8,80,32,0,550,99,35615,802990.5,80
4,100000,315360000,0,100,10,8,80,32,0,0,0,0,803150.75,80
4,100000,315360000,0,100,10,8,80,32,0,150,12,11312,803104.875,80
4,100000,315360000,0,100,10,8,80,32,0,150,16,11299,803146.125,80
4,100000,315360000,0,100,12,8,80,32,0,650,86,40694,963687,80
4,100000,315360000,0,100,10,8,80,32,0,750,100,45133,803008.5,78
4,100000,315360000,0,100,10,8,80,32,0,800,100,47264,803004.25,79
4,100000,315360000,0,100,10,8,80,32,0,600,100,38188,803056.375,80
4,100000,315360000,0,100,12,8,80,32,0,0,0,0,963777,80
4,100000,315360000,0,100,10,8,80,32,0,250,50,18059,803120.75,80
4,100000,315360000,0,100,12,8,80,32,0,250,4,18094,963712.75,80
4,100000,315360000,0,100,10,8,80,32,0,750,100,45252,803024.25,80
4,100000,315360000,0,100,10,8,80,32,0,200,31,14818,803123.625,80
4,100000,315360000,0,100,12,8,80,32,0,500,60,32911,963728.625,80
4,100000,315360000,0,100,10,8,80,32,0,200,36,14795,803179.625,79
4,100000,315360000,0,100,10,8,80,32,0,850,100,49340,802976.125,78
4,100000,315360000,0,100,12,8,80,32,0,500,64,32918,963725.625,80
4,100000,315360000,0,100,12,8,80,32,0,600,78,38185,963631.375,80
4,100000,315360000,0,100,12,8,80,32,0,750,97,44978,963605.375,80
4,100000,315360000,0,100,12,8,80,32,0,350,26,24444,963671.25,78
4,100000,315360000,0,100,10,8,80,32,0,950,100,53274,802952.125,77
4,100000,315360000,0,100,12,8,80,32,0,100,0,0,963832.875,80
4,100000,315360000,0,100,10,8,80,32,0,300,61,21409,803029.625,80
4,100000,315360000,0,100,14,8,80,32,0,0,0,0,1124441.375,80
4,100000,315360000,0,100,10,8,80,32,0,50,1,3916,803171.5,80
4,100000,315360000,0,100,12,8,80,32,0,250,10,18119,963763.125,80
4,100000,315360000,0,100,10,8,80,32,0,800,100,47304,803004.375,77
4,100000,315360000,0,100,12,8,80,32,0,300,17,21353,963691.75,80
4,100000,315360000,0,100,100,100,3,1,4294967295,750,100,2225,11994.720000215397,3
4,100000,315360000,0,100,100,100,3,1,4294967295,750,100,2218,11991.970000215337,3
4,100000,315360000,0,100,100,100,3,1,4294967295,850,100,2524,12016.550000215873,3
4,100000,315360000,0,100,100,100,3,1,4294967295,850,100,2518,12001.130000215537,3
4,100000,315360000,0,100,100,100,3,1,4294967295,250,88,748,12007.370000215673,3
4,100000,315360000,0,100,100,100,3,1,4294967295,0,0,0,11992.790000215355,3
4,100000,315360000,0,100,100,100,3,1,4294967295,950,100,2806,11999.160000215494,3
